Price,SMA_20,SMA_50,SMA_100,SMA_200,Momentum_20,Momentum_50,Volume_Uptrend,Golden_Cross,SMA_50_above_200,SMA_20_above_50,SMA_50_above_100,SMA_20_above_200,Perfect_Setup,Abs_30d,Abs_90d,Abs_180d,Rel_30d,Rel_90d,Rel_180d,Ticker
"<span data-order=""89.34"">89.34</span>","<span data-order=""88.84"">88.84</span>","<span data-order=""89.24"">89.24</span>","<span data-order=""88.17"">88.17</span>","<span data-order=""82.86"">82.86</span>","<span data-order=""2.25"">2.25</span>","<span data-order=""-2.81"">-2.81</span>",True,False,True,False,True,True,False,"<span data-order=""0.43"">0.43%</span>","<span data-order=""3.55"">3.55%</span>","<span data-order=""23.74"">23.74%</span>","<span data-order=""1.28"">1.28%</span>","<span data-order=""3.51"">3.51%</span>","<span data-order=""16.16"">16.16%</span>",GMRAIRPORT.NS
"<span data-order=""1958.20"">1958.20</span>","<span data-order=""2046.49"">2046.49</span>","<span data-order=""2041.42"">2041.42</span>","<span data-order=""1855.44"">1855.44</span>","<span data-order=""1655.33"">1655.33</span>","<span data-order=""1.75"">1.75</span>","<span data-order=""-11.91"">-11.91</span>",True,False,True,True,True,True,False,"<span data-order=""0.76"">0.76%</span>","<span data-order=""41.03"">41.03%</span>","<span data-order=""27.16"">27.16%</span>","<span data-order=""1.61"">1.61%</span>","<span data-order=""40.99"">40.99%</span>","<span data-order=""19.58"">19.58%</span>",GLENMARK.NS
"<span data-order=""3376.50"">3376.50</span>","<span data-order=""3478.18"">3478.18</span>","<span data-order=""3369.41"">3369.41</span>","<span data-order=""3103.66"">3103.66</span>","<span data-order=""2537.65"">2537.65</span>","<span data-order=""-0.58"">-0.58</span>","<span data-order=""8.16"">8.16</span>",False,False,True,True,True,True,False,"<span data-order=""-8.57"">-8.57%</span>","<span data-order=""22.16"">22.16%</span>","<span data-order=""125.47"">125.47%</span>","<span data-order=""-7.71"">-7.71%</span>","<span data-order=""22.12"">22.12%</span>","<span data-order=""117.89"">117.89%</span>",GODFRYPHLP.NS
"<span data-order=""1177.60"">1177.60</span>","<span data-order=""1231.60"">1231.60</span>","<span data-order=""1228.76"">1228.76</span>","<span data-order=""1229.55"">1229.55</span>","<span data-order=""1173.48"">1173.48</span>","<span data-order=""-6.30"">-6.30</span>","<span data-order=""-5.50"">-5.50</span>",True,False,True,True,False,True,False,"<span data-order=""-3.37"">-3.37%</span>","<span data-order=""-7.94"">-7.94%</span>","<span data-order=""1.52"">1.52%</span>","<span data-order=""-2.52"">-2.52%</span>","<span data-order=""-7.98"">-7.98%</span>","<span data-order=""-6.06"">-6.06%</span>",GODREJCP.NS
"<span data-order=""1968.80"">1968.80</span>","<span data-order=""2020.03"">2020.03</span>","<span data-order=""2048.43"">2048.43</span>","<span data-order=""2177.64"">2177.64</span>","<span data-order=""2213.79"">2213.79</span>","<span data-order=""-0.48"">-0.48</span>","<span data-order=""-18.10"">-18.10</span>",True,False,False,False,False,False,False,"<span data-order=""-3.58"">-3.58%</span>","<span data-order=""-12.33"">-12.33%</span>","<span data-order=""-12.45"">-12.45%</span>","<span data-order=""-2.72"">-2.72%</span>","<span data-order=""-12.37"">-12.37%</span>","<span data-order=""-20.04"">-20.04%</span>",GODREJPROP.NS
"<span data-order=""2789.70"">2789.70</span>","<span data-order=""2808.10"">2808.10</span>","<span data-order=""2784.66"">2784.66</span>","<span data-order=""2746.33"">2746.33</span>","<span data-order=""2626.78"">2626.78</span>","<span data-order=""0.30"">0.30</span>","<span data-order=""2.83"">2.83</span>",False,False,True,True,True,True,False,"<span data-order=""-3.18"">-3.18%</span>","<span data-order=""8.62"">8.62%</span>","<span data-order=""21.17"">21.17%</span>","<span data-order=""-2.32"">-2.32%</span>","<span data-order=""8.58"">8.58%</span>","<span data-order=""13.59"">13.59%</span>",GRASIM.NS
"<span data-order=""1389.50"">1389.50</span>","<span data-order=""1438.83"">1438.83</span>","<span data-order=""1463.99"">1463.99</span>","<span data-order=""1557.53"">1557.53</span>","<span data-order=""1603.20"">1603.20</span>","<span data-order=""-5.22"">-5.22</span>","<span data-order=""-8.59"">-8.59</span>",True,False,False,False,False,False,False,"<span data-order=""-6.96"">-6.96%</span>","<span data-order=""-15.50"">-15.50%</span>","<span data-order=""-21.36"">-21.36%</span>","<span data-order=""-6.11"">-6.11%</span>","<span data-order=""-15.54"">-15.54%</span>","<span data-order=""-28.95"">-28.95%</span>",HCLTECH.NS
"<span data-order=""5621.00"">5621.00</span>","<span data-order=""5726.38"">5726.38</span>","<span data-order=""5672.01"">5672.01</span>","<span data-order=""5293.87"">5293.87</span>","<span data-order=""4627.53"">4627.53</span>","<span data-order=""2.89"">2.89</span>","<span data-order=""2.01"">2.01</span>",False,False,True,True,True,True,False,"<span data-order=""-1.68"">-1.68%</span>","<span data-order=""18.95"">18.95%</span>","<span data-order=""44.96"">44.96%</span>","<span data-order=""-0.82"">-0.82%</span>","<span data-order=""18.91"">18.91%</span>","<span data-order=""37.38"">37.38%</span>",HDFCAMC.NS
"<span data-order=""965.25"">965.25</span>","<span data-order=""961.75"">961.75</span>","<span data-order=""977.75"">977.75</span>","<span data-order=""972.48"">972.48</span>","<span data-order=""917.66"">917.66</span>","<span data-order=""1.13"">1.13</span>","<span data-order=""-3.82"">-3.82</span>",True,False,True,False,True,True,False,"<span data-order=""-3.05"">-3.05%</span>","<span data-order=""2.60"">2.60%</span>","<span data-order=""19.85"">19.85%</span>","<span data-order=""-2.19"">-2.19%</span>","<span data-order=""2.56"">2.56%</span>","<span data-order=""12.27"">12.27%</span>",HDFCBANK.NS
"<span data-order=""975.00"">975.00</span>","<span data-order=""1024.77"">1024.77</span>","<span data-order=""993.09"">993.09</span>","<span data-order=""966.31"">966.31</span>","<span data-order=""941.01"">941.01</span>","<span data-order=""-0.62"">-0.62</span>","<span data-order=""0.35"">0.35</span>",True,False,True,True,True,True,False,"<span data-order=""-1.17"">-1.17%</span>","<span data-order=""8.54"">8.54%</span>","<span data-order=""-2.41"">-2.41%</span>","<span data-order=""-0.31"">-0.31%</span>","<span data-order=""8.50"">8.50%</span>","<span data-order=""-9.99"">-9.99%</span>",ZYDUSLIFE.NS
